date,min,max,pm25,q1,q3,stdev,count
2020-11-15,8.02,43.1,17.32,14.81,23.22,8.3,289
2020-11-16,3.22,41.13,17.55,11.77,27.77,10.559,281
2020-11-17,0.4,4.53,1.85,1.4,2.37,0.74,312
2020-11-18,0,2.85,0.9,0.35,1.7,0.735,371
2020-11-19,0.1,4.55,0.88,0.3,2.17,1.2,367
2020-11-20,0.1,5.57,0.53,0.4,0.8,0.494,371
2020-11-21,0.3,2.7,0.95,0.63,1.33,0.476,314
2020-11-22,0.1,2.93,1.42,1.1,1.7,0.543,308
2020-11-23,0.13,0.93,0.4,0.3,0.5,0.134,273
2020-11-24,0.2,27.15,3,0.77,5.38,3.638,287
2020-11-25,0.5,17.98,4.18,3,6.07,2.886,299
2020-11-26,0.9,20.63,6.49,1.7,12.93,5.858,290
2020-11-27,0.4,3.2,1.1,0.8,1.47,0.41,279
2020-11-28,1.23,5.7,2.85,1.77,4.25,1.278,284
2020-11-29,2.83,11.07,5.43,4.3,8.1,2.209,288
2020-11-30,1.07,13.4,7,4.26,9,3.076,258
2020-12-01,2.23,13.37,5.23,3.67,6.67,2.543,247
2020-12-02,1.4,15.57,8.35,6.33,12.27,3.769,278
2020-12-03,5.3,17.23,8.91,7.4,11.23,2.5,244
2020-12-04,1.1,19.37,6.35,4.03,11.33,4.117,268
2020-12-05,9.77,27.3,21.57,19.68,24.1,3.784,260
2020-12-06,12.53,31.52,21.7,15.62,26.01,5.515,344
2020-12-07,3.77,20.3,5.97,4.9,11.9,4.953,291
2020-12-08,4.47,11.67,7.3,6.37,8.44,1.521,285
2020-12-09,5.13,18.2,9.83,7.57,12.42,3.193,253
2020-12-10,5.57,18.13,11.17,7.13,13.17,3.107,267
2020-12-11,3.13,25.77,9.07,7.97,15.47,5.328,314
2020-12-12,7.53,21.8,15.23,11.97,17.05,3.384,319
2020-12-13,1.8,24.37,7.8,5.17,20.07,7.192,303
2020-12-14,3.13,12.9,5.63,4.8,6.63,1.805,287
2020-12-15,5.05,19.73,11.63,8.8,14.27,3.409,307
2020-12-16,0.4,16.57,1.77,0.8,5.3,4.623,311
2020-12-17,3.2,10.67,5.74,4.55,7.4,1.757,280
2020-12-18,0,8.13,2.22,0.47,3.9,1.963,307
2020-12-19,5.63,16.77,9.61,8.35,11.57,2.122,290
2020-12-20,3.78,28.6,13.93,10.35,17.88,6.391,303
2020-12-21,2.54,7.8,4.5,4.03,5.42,1.134,300
2020-12-22,1,16.73,4.83,3.65,7.12,2.775,285
2020-12-23,0.2,1.93,0.9,0.7,1.1,0.296,304
2020-12-24,0.3,2.27,0.8,0.6,1.17,0.456,285
2020-12-25,0.2,94.87,0.87,0.5,1.4,8.847,307
2020-12-26,0.7,22.2,2.17,1.7,2.67,2.934,292
2020-12-27,0.7,7.37,3.53,1.8,4.43,1.661,299
2020-12-28,0.8,10.43,6.77,5.53,8.1,1.991,295
2020-12-29,1.2,13.3,5.67,3.67,9.42,3.347,289
2020-12-30,0.9,187.67,3.42,1.6,10.19,11.982,294
2020-12-31,1.27,62.07,4.09,3.3,5.97,5.083,310
2021-01-01,2.23,84.33,7.97,4.97,17.32,20.232,303
2021-01-02,2,14.2,4.59,3.49,7.83,3.137,272
2021-01-03,0.27,2.63,1.4,1,1.63,0.539,278
2021-01-04,0.9,5.47,3.57,1.7,4.2,1.264,275
2021-01-05,0.7,4.37,2.1,1.6,2.6,0.756,271
2021-01-06,0.63,4.2,2.8,2.29,3.13,0.621,279
2021-01-07,1.2,7.6,3.43,2.67,3.89,1.105,273
2021-01-08,2.5,131.16,4.43,3.4,7.07,7.877,287
2021-01-09,4.59,615.79,7.27,6.2,10.83,51.982,290
2021-01-10,0.6,12.83,2.57,1.99,3.4,1.673,281
2021-01-11,0.4,12.77,1.63,0.9,2.63,2.195,262
2021-01-12,0.2,4.87,1.03,0.6,2,0.99,272
2021-01-13,0.2,12.03,5.22,1.09,6.95,3.042,268
2021-01-14,1.67,13.27,4.87,2.9,5.79,2.347,264
2021-01-15,1.33,3.7,2.13,1.9,2.5,0.459,285
2021-01-16,0.9,3.5,1.83,1.6,2.1,0.4,267
2021-01-17,0.1,5.27,1.8,1.3,2.37,0.933,251
2021-01-18,0.87,6.3,3.83,2.5,4.33,1.131,238
2021-01-19,4.76,14.8,10.19,7.67,11.67,2.595,218
2021-01-20,9.13,42.37,19.57,13.82,27.83,7.906,268
2021-01-21,0.93,23.83,5.63,3.3,11.33,6.147,247
2021-01-22,0.1,19.32,1.97,1.5,2.7,3.217,259
2021-01-23,0.23,9.8,1.8,1.13,3.54,1.801,261
2021-01-24,1.17,10.27,5.3,4.26,6.2,1.714,282
2021-01-25,0.4,2.17,1.03,0.8,1.4,0.366,243
2021-01-26,0.3,2.5,1.13,0.63,1.67,0.586,280
2021-01-27,0.7,11.07,1.7,1.25,2.47,1.273,245
2021-01-28,1.8,5.33,3.03,2.6,3.53,0.741,289
2021-01-29,2.73,7.5,4.37,3.8,4.93,0.886,281
2021-01-30,0.67,4.4,2,1.7,2.47,0.605,266
2021-01-31,0.67,5.47,1.6,1.27,2.4,0.927,278
2021-02-01,0.3,8.5,2.8,1.63,5.39,2.135,233
2021-02-02,0.47,7.43,3.22,2,5.13,1.928,250
2021-02-03,2.52,5.13,3.83,3.43,4.2,0.489,241
2021-02-04,1.23,5.09,2,1.73,2.79,0.876,272
