date,min,max,pm25,q1,q3,stdev,count
2020-06-23,1.27,15.55,2.5,2,2.9,0.968,563
2020-06-24,1.3,13.77,3.1,2.5,3.47,0.991,584
2020-06-25,1.63,10.47,3,2.47,3.67,0.925,562
2020-06-26,1.58,7.03,2.9,2.5,3.17,0.602,563
2020-06-27,2.1,16.17,3.2,2.77,4.59,2.012,518
2020-06-28,3.1,14.13,4.7,3.79,8.4,2.984,453
2020-06-29,0.65,10.8,2,1.4,5.17,2.645,478
2020-06-30,0.4,7.73,1.47,1.12,1.9,0.702,464
2020-07-01,0.56,14.4,1.27,1.07,1.4,0.865,459
2020-07-02,0.5,7.3,1.3,1.1,1.5,0.469,452
2020-07-03,0.37,6.5,0.97,0.73,1.3,0.571,464
2020-07-04,0.37,6.6,0.97,0.8,1.1,0.409,490
2020-07-05,0,14.1,1.1,0.56,1.62,1.107,473
2020-07-06,0,2.83,1.1,0.67,1.37,0.537,275
2020-07-07,0.2,1.53,0.7,0.5,0.83,0.228,437
2020-07-08,0.3,2.63,0.7,0.6,0.8,0.219,442
2020-07-09,0.2,2.9,0.6,0.5,0.8,0.378,468
2020-07-10,0.6,3.8,1.17,0.97,1.4,0.438,438
2020-07-11,0,8.69,1.02,0.8,1.67,1.113,334
2020-07-12,0.4,6.97,0.9,0.73,1.1,0.578,420
2020-07-13,0.2,5.53,0.87,0.6,1.03,0.448,412
2020-07-14,1.1,3.93,1.7,1.5,2,0.38,442
2020-07-15,0.97,7.67,1.77,1.4,2.4,0.747,351
2020-07-16,1.1,9.67,2.29,1.87,4.3,1.674,321
2020-07-17,0.9,3.9,1.77,1.5,2,0.396,485
2020-07-18,0.9,11.13,1.5,1.3,1.8,0.965,450
2020-07-19,1.27,6,3.75,1.8,4.59,1.374,164
2020-07-20,0.9,13.07,2.5,1.83,3.6,1.496,187
2020-07-21,0.2,3.3,0.7,0.5,1,0.378,264
2020-07-22,0.2,0.9,0.4,0.37,0.5,0.117,272
2020-07-23,0.1,1.5,0.33,0.3,0.4,0.133,300
2020-07-24,0.1,1.73,0.5,0.4,0.6,0.198,384
2020-07-25,0.27,5.17,0.6,0.47,2.24,1.236,81
2020-07-26,0.5,3.37,1.2,0.93,1.73,0.518,443
2020-07-27,1,7.23,2.2,1.6,3.07,0.911,281
2020-07-28,1.1,10.19,2.4,1.9,4.59,2.035,427
2020-07-29,0.5,3.3,1.37,1,1.9,0.567,331
2020-07-30,0,1.8,0.7,0.1,1.1,0.543,425
2020-07-31,0,5.87,1.3,0.1,3.1,1.654,421
2020-08-01,1.4,8.86,2.47,1.9,3.8,1.234,414
2020-08-02,0.7,6.9,2.7,1.8,3.5,1.044,407
2020-08-03,0.5,12.5,1.53,0.97,2.23,0.874,410
2020-08-04,0.1,7.1,0.6,0.37,1,0.584,461
2020-08-05,0.7,4.67,1.2,1,1.4,0.35,498
2020-08-06,0.7,8.86,1.6,1.25,2.1,0.869,382
2020-08-07,0.88,6,1.9,1.63,2.29,0.543,510
2020-08-08,1,7.53,1.87,1.52,2.27,0.663,464
2020-08-09,0.8,4.57,1.47,1.2,1.83,1.022,518
2020-08-10,0.6,14.23,1.12,0.9,1.5,0.722,523
2020-08-11,0.6,4.73,1.07,0.9,1.43,0.388,518
2020-08-12,0.83,9.23,1.6,1.4,1.77,0.566,524
2020-08-13,1.7,8.07,2.9,2.6,3.49,0.975,528
2020-08-14,2.1,13.47,4.3,3.13,5.37,2.208,470
2020-08-15,2.17,15.43,4.7,3.2,5.6,1.395,531
2020-08-16,0.6,9.67,1.6,1.1,6.3,2.828,530
2020-08-17,1.07,13,3.3,1.73,4.17,2.264,522
2020-08-18,2.5,27.9,3.9,3.4,6.53,3.256,519
2020-08-19,2.13,9.1,3.67,3.1,4.38,1.183,513
2020-08-20,1.5,6.07,2.52,2.1,3,0.555,521
2020-08-21,1.83,13.13,4.17,2.8,6.23,2.486,509
2020-08-22,1.4,7.4,2.63,2.1,3.85,1.046,473
2020-08-23,1.1,9.3,1.9,1.6,2.33,0.762,495
2020-08-24,0.3,8.23,0.8,0.63,2.04,0.884,432
2020-08-25,0.3,4.26,0.7,0.6,0.83,0.295,439
2020-08-26,0.3,10.67,0.8,0.67,1,0.629,453
2020-08-27,0.2,11.13,0.7,0.6,1,0.555,520
2020-08-28,0.3,7.23,0.8,0.6,1.1,0.718,458
2020-08-29,0.3,34.27,1.33,1,1.79,1.807,469
2020-08-30,0.8,5.5,2,1.4,2.4,0.712,473
2020-08-31,0,4.09,0.4,0.1,0.8,0.592,470
2020-09-01,0,21.9,0.1,0.07,0.8,1.577,405
2020-09-02,0.7,11.1,2.29,1.8,2.8,1.086,471
2020-09-03,1.9,14.47,4.3,3.63,5.5,1.703,467
2020-09-04,1,9.57,2.2,1.6,3.3,1.082,482
2020-09-05,0.6,9.52,1.79,1.3,2.3,0.839,478
2020-09-06,0.4,32.47,1.12,0.8,1.7,1.709,475
2020-09-07,0.3,4.26,0.87,0.6,1.17,0.56,450
2020-09-08,0.3,5.3,0.9,0.63,1.2,0.491,382
2020-09-09,0,14.63,2.1,0.25,2.87,1.379,404
2020-09-10,0,2.17,0.2,0.1,0.37,0.255,346
2020-09-11,0.37,6.4,1.2,0.83,1.55,0.733,316
2020-09-12,1.2,11.1,2.9,2.6,3.2,0.966,301
2020-09-13,0.8,8.27,1.83,1.39,2.15,0.622,364
2020-09-14,0.6,13.77,2.2,1.3,2.63,1.05,299
2020-09-15,2.3,12.5,5.42,3.87,5.97,1.397,252
2020-09-16,0.1,0.73,0.33,0.23,0.4,0.134,36
2020-09-17,0.2,1.6,0.56,0.4,0.7,0.216,153
2020-09-18,0.5,4.5,1.07,0.9,1.2,0.411,330
2020-09-19,0.4,12.15,1,0.82,1.49,1.077,313
2020-09-20,1.2,3.13,2,1.7,2.5,0.507,241
2020-09-21,1.1,3.8,2.29,1.87,2.67,0.564,227
2020-09-22,1.2,17.43,1.9,1.67,2.8,1.454,344
2020-09-23,3.83,38.2,6.9,5,8.47,7.72,450
2020-09-24,3,35.4,11.63,7.19,22.15,8.719,469
2020-09-25,1.33,5.63,3.07,2.2,3.57,0.899,350
2020-09-26,4.63,21.97,12.38,10.77,16.6,3.723,279
2020-09-27,12.5,26.3,17.22,15.59,20.92,3.488,224
2020-09-28,4.8,16.1,8.97,6.2,12.79,3.328,272
2020-09-29,2.9,10.43,5.53,4.4,6.72,1.72,261
2020-09-30,1.8,13.3,3.5,2.83,5.03,2.791,388
2020-10-01,3.67,16.6,7.4,5.35,9.27,2.795,309
2020-10-02,8.1,17.39,13.13,12.3,13.85,1.432,281
2020-10-03,6.43,21.73,13.79,9.5,17.67,4.285,268
2020-10-04,12.2,24.17,15.32,13.63,17.3,2.316,312
2020-10-05,0.47,13.9,1.77,1.03,7.5,3.385,318
2020-10-06,0,25.47,2.7,0.1,10.74,8.402,340
2020-10-07,0,3,0.1,0,0.1,0.253,338
2020-10-08,0,12.53,0.2,0.1,1.6,1.169,321
2020-10-09,0.6,4.7,1.4,1.1,1.9,0.838,352
2020-10-10,0.6,4.57,1.97,1.6,2.57,0.825,423
2020-10-11,0.53,3.67,1,0.7,1.7,0.57,137
2020-10-12,0.2,1.2,0.4,0.3,0.5,0.22,23
2020-10-15,0.83,0.83,0.83,0.83,0.83,0,1
2020-10-16,0.1,11.9,2.2,0.55,4.7,2.424,225
2020-10-17,0.2,5.3,0.8,0.6,1,0.468,430
