date,min,max,pm25,q1,q3,stdev,count
2022-06-05,0.1,20.53,1.1,0.5,1.5,1.691,548
2022-06-06,0.4,2.08,0.63,0.54,0.79,0.191,504
2022-06-07,0.47,6.57,1.2,0.9,2.17,0.822,563
2022-06-08,0.5,22.52,1.97,1.09,7.42,4.902,549
2022-06-09,0.8,45.3,1.83,1.35,2.23,3.223,522
2022-06-10,1.05,54.42,2.17,1.67,2.97,3.238,553
2022-06-11,0.9,27.33,1.98,1.6,2.29,2.173,541
2022-06-12,0.7,39.29,1.8,1.38,2.4,4.25,562
2022-06-13,0.56,37.33,1.65,1,2.23,3.36,548
2022-06-14,0.3,13.73,0.8,0.6,1,1.202,527
2022-06-15,0.38,38.04,1,0.65,1.5,3.913,554
2022-06-16,0.2,37.2,1.2,0.88,1.7,2.598,556
2022-06-17,0.2,54.8,1.05,0.63,1.8,4.5,497
